country,city,zone,month,year,date,w_supplied,total_consumption,metered,ww_capacity,tests_chlorine,tests_ecoli,tests_conducted_chlorine,test_conducted_ecoli,test_passed_chlorine,tests_passed_ecoli,complaints,resolved,complaint_resolution,sewer_connections,public_toilets,workforce,f_workforce,hh_emptied,fs_treated,fs_reused,ww_collected,ww_treated,ww_reused,households
Uganda,Kampala,Nakawa,6,2021,Jun 2021,387266,907261,24019,60501,100,150,93,106,83,105,802,679,27,1744,28,33,4,5708,84018,52256,64400,49567,38887,23980
Uganda,Kampala,Nakawa,7,2021,Jul 2021,333233,761539,28379,53579,100,150,80,113,76,108,800,453,27,1744,29,35,7,8398,51792,21673,76969,43187,33915,23980
Uganda,Kampala,Nakawa,8,2021,Aug 2021,383915,781877,33578,55593,200,100,169,89,158,85,861,784,27,1744,29,35,5,11956,4571,3577,78601,43173,24898,23980
Uganda,Kampala,Nakawa,9,2021,Sep 2021,136680,304044,24444,8670,100,200,87,174,81,153,690,375,27,1744,26,36,7,7576,42359,21192,10538,7176,4941,23980
Uganda,Kampala,Nakawa,10,2021,Oct 2021,321555,779673,30136,12449,200,150,142,131,141,122,984,697,27,1744,26,34,6,11175,81694,39572,18044,9739,5378,23980
Uganda,Kampala,Nakawa,11,2021,Nov 2021,478612,1143636,33344,40516,150,150,108,111,87,95,539,530,27,1744,28,36,6,8177,58147,29983,62752,31751,25200,23980
Uganda,Kampala,Nakawa,12,2021,Dec 2021,330241,667436,25177,16906,200,200,177,141,154,115,927,840,27,1744,24,35,8,7209,56330,27204,21912,13441,7270,23980
Uganda,Kampala,Kawempe,1,2021,Jan 2021,236275,509980,231329,92612,200,150,162,125,148,107,906,739,27,14076,13,51,6,50065,66104,44859,97167,72595,43426,194595
Uganda,Kampala,Kawempe,2,2021,Feb 2021,118461,241469,234384,19024,200,100,193,77,165,66,859,823,27,14076,16,50,7,80255,148335,99109,18629,14866,9857,194595
Uganda,Kampala,Kawempe,3,2021,Mar 2021,367672,752439,237133,33471,100,100,97,82,90,66,853,842,27,14076,17,53,6,50118,133534,80332,45674,26238,19997,194595
Uganda,Kampala,Kawempe,4,2021,Apr 2021,453709,1099431,211220,34794,100,150,72,137,71,114,598,306,27,14076,16,51,5,90772,10047,4160,52071,27974,22176,194595
Uganda,Kampala,Kawempe,5,2021,May 2021,464587,959648,235879,47523,150,150,114,150,98,139,967,780,27,14076,14,50,6,94118,5396,3702,66434,38585,24129,194595
Uganda,Kampala,Kawempe,6,2021,Jun 2021,326190,703417,213583,52875,200,200,165,170,135,154,802,679,27,14076,14,50,7,88540,12793,6938,79497,43427,24288,194595
Uganda,Kampala,Kawempe,7,2021,Jul 2021,405730,844174,222568,31552,200,200,198,159,196,146,800,453,27,14076,13,51,5,45040,62250,30627,37295,24544,14595,194595
Uganda,Kampala,Kawempe,8,2021,Aug 2021,280283,638237,305988,8069,150,150,144,115,120,108,861,784,27,14076,17,53,5,28886,44677,31239,8541,6364,3266,194595
Uganda,Kampala,Kawempe,9,2021,Sep 2021,353710,713407,285890,6902,100,200,100,197,88,179,690,375,27,14076,16,50,8,79325,24562,12525,10344,5468,3313,194595
Uganda,Kampala,Kawempe,10,2021,Oct 2021,249389,544420,299234,78337,200,150,195,148,160,121,984,697,27,14076,13,51,5,81787,139253,106981,84998,64934,39824,194595
Uganda,Kampala,Kawempe,11,2021,Nov 2021,335980,704411,249609,22018,200,100,143,86,123,69,539,530,27,14076,16,51,5,48118,2450,1240,24968,17651,11250,194595
Uganda,Kampala,Kawempe,12,2021,Dec 2021,176434,387729,235334,48698,200,100,174,99,143,89,927,840,27,14076,16,50,7,33009,148823,110661,57770,38267,28426,194595
Uganda,Kampala,Rubaga,1,2022,Jan 2022,372189,861816,171050,25927,150,200,130,180,118,163,830,662,5,7221,98,30,3,45841,121450,81064,27830,20329,12991,150451
Uganda,Kampala,Rubaga,2,2022,Feb 2022,385910,777216,178592,45501,200,150,173,145,169,134,648,566,5,7221,103,31,3,55286,87268,38515,52571,35757,22086,150451
Uganda,Kampala,Rubaga,3,2022,Mar 2022,490027,1126897,186775,10407,100,100,85,99,69,91,646,644,5,7221,99,30,3,71802,10610,5455,11209,8472,6500,150451
Uganda,Kampala,Rubaga,4,2022,Apr 2022,164235,336115,192219,17131,150,150,150,133,120,127,577,516,5,7221,102,32,3,40973,132496,68559,27810,14070,8842,150451
Uganda,Kampala,Rubaga,5,2022,May 2022,375833,914311,172837,94603,100,200,96,145,82,118,593,459,5,7221,101,30,5,62047,46381,19204,98602,74761,54308,150451
Uganda,Kampala,Rubaga,6,2022,Jun 2022,132058,286978,141743,33709,100,100,86,82,80,66,624,346,5,7221,102,32,5,27826,49828,24538,39785,28061,17444,150451
Uganda,Kampala,Rubaga,7,2022,Jul 2022,400893,982793,166223,55145,100,200,87,198,85,172,536,517,5,7221,101,31,4,26230,24282,12430,65684,43894,24269,150451
Uganda,Kampala,Rubaga,8,2022,Aug 2022,421685,1007293,177319,30927,150,100,122,93,98,80,654,636,5,7221,103,30,6,29355,13239,6868,36202,25384,15030,150451
Uganda,Kampala,Rubaga,9,2022,Sep 2022,347503,852566,179045,29041,200,100,189,77,174,71,635,624,5,7221,103,33,4,31464,75823,30937,34108,23778,13544,150451
Uganda,Kampala,Rubaga,10,2022,Oct 2022,200880,466002,155067,12551,200,100,195,90,183,76,585,323,5,7221,103,33,4,30963,2711,1563,15855,9855,5759,150451
Uganda,Kampala,Rubaga,11,2022,Nov 2022,481199,1163346,176389,20458,200,100,179,73,157,66,998,989,5,7221,101,31,6,49095,68366,52341,30496,16381,12145,150451
Uganda,Kampala,Rubaga,12,2022,Dec 2022,326939,749867,165277,18601,200,150,180,115,153,96,589,378,5,7221,99,33,7,42849,133259,71084,23289,15183,10043,150451
Uganda,Kampala,Central,1,2022,Jan 2022,380617,764390,103542,54434,100,100,75,76,64,66,830,662,5,9395,74,35,7,36572,114077,54208,77424,42984,32325,111020
Uganda,Kampala,Central,2,2022,Feb 2022,247536,539406,130190,46367,100,100,74,86,67,70,648,566,5,9395,72,33,4,45382,132426,85711,52977,37895,20473,111020
Uganda,Kampala,Central,3,2022,Mar 2022,377966,869697,129339,9370,150,200,113,153,100,140,646,644,5,9395,77,34,3,20232,43875,28477,14691,7386,5519,111020
Uganda,Kampala,Central,4,2022,Apr 2022,255372,612411,104308,25256,150,100,121,71,103,70,577,516,5,9395,73,35,6,39794,4120,2684,38470,20035,14485,111020
Uganda,Kampala,Central,5,2022,May 2022,235177,541879,104242,48819,200,200,185,157,157,137,593,459,5,9395,75,32,3,53190,64458,39640,66490,39099,25126,111020
Uganda,Kampala,Central,6,2022,Jun 2022,166623,409155,107503,44391,100,100,86,90,85,75,624,346,5,9395,77,35,6,54361,114572,83154,51299,36550,18924,111020
Uganda,Kampala,Central,7,2022,Jul 2022,102060,214607,139567,44215,150,150,107,148,90,147,536,517,5,9395,72,35,6,42469,115708,77370,68604,34942,27092,111020
Uganda,Kampala,Central,8,2022,Aug 2022,344326,752113,145542,7598,100,200,91,163,76,140,654,636,5,9395,73,34,7,29860,45306,30888,11806,6084,4818,111020
Uganda,Kampala,Central,9,2022,Sep 2022,337795,820078,103709,16775,200,200,144,179,117,174,635,624,5,9395,77,32,3,43978,32455,16343,21171,13453,9113,111020
Uganda,Kampala,Central,10,2022,Oct 2022,377129,819054,102195,32279,100,150,85,145,70,139,585,323,5,9395,74,32,3,40909,76129,53405,45728,25291,14082,111020
Uganda,Kampala,Central,11,2022,Nov 2022,383797,787907,116332,41233,200,100,192,72,164,60,998,989,5,9395,75,34,5,39522,29321,20304,52306,33718,23785,111020
Uganda,Kampala,Central,12,2022,Dec 2022,230109,555846,123546,57112,100,150,80,146,79,144,589,378,5,9395,75,35,6,18268,11012,5495,93667,47390,24620,111020
Uganda,Kampala,Nakawa,1,2022,Jan 2022,310631,693569,27671,64356,100,150,91,149,85,123,830,662,5,1218,101,32,4,9919,77575,34334,93203,50625,38058,24423
Uganda,Kampala,Nakawa,2,2022,Feb 2022,188717,388944,30261,22179,200,100,155,85,139,82,648,566,5,1218,99,34,4,2629,54577,27229,25077,17410,13492,24423
Uganda,Kampala,Nakawa,3,2022,Mar 2022,346329,698163,31068,16715,150,100,144,99,122,90,646,644,5,1218,101,32,4,6399,77718,31633,25268,13844,9010,24423
Uganda,Kampala,Nakawa,4,2022,Apr 2022,263993,580309,25477,38981,150,100,127,76,106,73,577,516,5,1218,98,32,6,2977,49898,21281,54135,32264,19838,24423
Uganda,Kampala,Nakawa,5,2022,May 2022,343659,843704,23347,51691,150,100,143,88,136,86,593,459,5,1218,103,33,4,2473,5775,2601,65120,41020,30654,24423
Uganda,Kampala,Nakawa,6,2022,Jun 2022,197677,461822,31006,70003,200,150,192,115,187,114,624,346,5,1218,101,32,5,4140,119857,73409,75478,57988,34765,24423
Uganda,Kampala,Nakawa,7,2022,Jul 2022,478138,1046176,31411,32145,200,200,157,179,139,164,536,517,5,1218,103,35,5,3523,4837,2113,46804,25554,17325,24423
Uganda,Kampala,Nakawa,8,2022,Aug 2022,119795,247568,24305,5852,150,150,113,122,91,115,654,636,5,1218,99,32,5,3990,17163,11174,6936,4809,2759,24423
Uganda,Kampala,Nakawa,9,2022,Sep 2022,453120,983275,23789,53663,150,150,112,107,104,102,635,624,5,1218,100,33,5,6382,39659,22656,74219,42946,34262,24423
Uganda,Kampala,Nakawa,10,2022,Oct 2022,468411,987551,28176,88001,200,150,163,112,143,105,585,323,5,1218,103,32,3,11442,63857,26917,98045,73247,48494,24423
Uganda,Kampala,Nakawa,11,2022,Nov 2022,105694,219945,30309,48974,150,150,135,123,134,113,998,989,5,1218,99,32,5,7064,52999,25097,57835,39024,28071,24423
Uganda,Kampala,Nakawa,12,2022,Dec 2022,372230,865761,31708,37316,150,150,140,126,136,122,589,378,5,1218,102,35,2,3751,7324,4018,38688,29814,18599,24423
Uganda,Kampala,Kawempe,1,2022,Jan 2022,129886,312527,160670,17822,100,150,80,150,77,130,830,662,5,11327,46,50,11,75064,37135,18473,26777,14463,8087,202756
Uganda,Kampala,Kawempe,2,2022,Feb 2022,455195,969706,211009,53140,100,100,87,75,86,66,648,566,5,11327,45,49,10,74321,125795,77959,65848,42456,25757,202756
Uganda,Kampala,Kawempe,3,2022,Mar 2022,381206,796801,207112,73224,150,150,115,113,109,96,646,644,5,11327,44,49,11,47715,61437,43828,91308,58838,40033,202756
Uganda,Kampala,Kawempe,4,2022,Apr 2022,100437,230298,162309,63990,150,100,116,98,102,95,577,516,5,11327,43,49,8,87694,71446,34339,71741,52231,32698,202756
Uganda,Kampala,Kawempe,5,2022,May 2022,248106,501041,204013,46886,200,200,193,149,177,125,593,459,5,11327,46,49,11,99267,71960,45219,59787,37477,25323,202756
Uganda,Kampala,Kawempe,6,2022,Jun 2022,338642,766529,210502,25777,200,100,148,73,126,59,624,346,5,11327,46,51,10,55617,121511,76629,27513,20175,14357,202756
Uganda,Kampala,Kawempe,7,2022,Jul 2022,189743,452614,181542,69777,200,200,164,165,148,160,536,517,5,11327,48,51,9,86850,16562,7848,71026,55553,30076,202756
Uganda,Kampala,Kawempe,8,2022,Aug 2022,237563,583348,170445,28538,100,100,91,94,91,84,654,636,5,11327,43,49,9,39486,122770,86699,32999,23383,15293,202756
Uganda,Kampala,Kawempe,9,2022,Sep 2022,229681,548337,168519,63490,150,100,115,96,101,87,635,624,5,11327,45,52,11,49574,60747,38169,62799,50059,39952,202756
Uganda,Kampala,Kawempe,10,2022,Oct 2022,261377,532979,157052,16731,150,150,109,137,94,123,585,323,5,11327,45,52,11,69803,110392,44793,26653,13338,8442,202756
Uganda,Kampala,Kawempe,11,2022,Nov 2022,407363,826230,202027,75620,100,200,75,184,67,155,998,989,5,11327,45,52,8,100607,129436,55427,96026,61906,36043,202756
Uganda,Kampala,Kawempe,12,2022,Dec 2022,102772,215774,163058,50631,100,150,74,136,68,120,589,378,5,11327,46,49,7,79753,53728,36764,60503,40710,27845,202756
Uganda,Kampala,Rubaga,1,2023,Jan 2023,333820,757675,150560,46404,200,200,157,167,153,150,595,589,27,9564,83,37,4,54843,88681,57115,58397,38377,30392,151973
Uganda,Kampala,Rubaga,2,2023,Feb 2023,467664,1052292,154394,46059,200,200,183,145,149,137,869,495,27,9564,84,36,2,50392,137295,82083,48426,36068,18887,151973
Uganda,Kampala,Rubaga,3,2023,Mar 2023,210472,496855,158947,66375,150,100,115,77,96,64,766,396,27,9564,85,36,3,23846,53018,30078,85494,52440,36798,151973
Uganda,Kampala,Rubaga,4,2023,Apr 2023,421835,907628,188918,46734,200,150,148,121,126,100,557,549,27,9564,81,35,1,56570,108696,49881,61893,38444,29628,151973
Uganda,Kampala,Rubaga,5,2023,May 2023,188591,434461,187208,59329,150,150,138,109,116,94,674,529,27,9564,85,37,2,34841,22879,13269,83753,45995,25661,151973
Uganda,Kampala,Rubaga,6,2023,Jun 2023,400920,857690,153168,62249,100,100,83,89,77,72,668,592,27,9564,83,37,4,55038,32195,15978,70741,50648,30450,151973
Uganda,Kampala,Rubaga,7,2023,Jul 2023,318616,684262,182576,74044,150,200,135,142,128,124,565,446,27,9564,85,35,0,24017,140884,58484,98954,59376,32045,151973
Uganda,Kampala,Rubaga,8,2023,Aug 2023,318100,663961,138699,28892,100,200,99,184,91,183,712,664,27,9564,84,36,3,42709,139840,97112,39101,23752,15523,151973
Uganda,Kampala,Rubaga,9,2023,Sep 2023,277457,603322,138267,49697,200,200,154,165,143,142,862,651,27,9564,86,35,1,53573,146780,115495,51070,39741,23975,151973
Uganda,Kampala,Rubaga,10,2023,Oct 2023,457506,1122859,146574,24284,100,200,99,174,99,156,920,706,27,9564,86,36,2,22959,92273,49890,39363,19695,12185,151973
Uganda,Kampala,Rubaga,11,2023,Nov 2023,201059,477873,137844,40656,100,200,100,179,86,144,637,567,27,9564,83,35,3,42088,149554,60050,58475,32151,21200,151973
Uganda,Kampala,Rubaga,12,2023,Dec 2023,272443,561722,180220,73817,200,150,151,134,139,127,649,494,27,9564,85,34,4,16995,75294,36284,81906,61482,44175,151973
Uganda,Kampala,Central,1,2023,Jan 2023,185007,397896,109498,10578,150,150,139,129,125,121,595,589,27,8400,71,47,8,46835,67114,47724,12834,8477,4680,113269
Uganda,Kampala,Central,2,2023,Feb 2023,253116,559029,138377,13480,150,100,139,86,119,77,869,495,27,8400,71,45,11,23641,72287,46419,17863,10747,7482,113269
Uganda,Kampala,Central,3,2023,Mar 2023,412727,980225,123155,49441,100,150,74,111,61,104,766,396,27,8400,71,45,10,18697,54376,22761,67699,38931,25408,113269
Uganda,Kampala,Central,4,2023,Apr 2023,210083,468319,117837,69089,150,200,130,186,105,167,557,549,27,8400,72,45,9,23623,11306,5629,72930,54892,42792,113269
Uganda,Kampala,Central,5,2023,May 2023,477330,1076716,134232,62315,200,150,181,136,163,128,674,529,27,8400,72,45,9,45342,71025,29334,74138,48904,28520,113269
Uganda,Kampala,Central,6,2023,Jun 2023,148876,350329,138034,38192,150,150,150,118,140,112,668,592,27,8400,67,47,8,45420,60629,27668,42870,31398,17458,113269
Uganda,Kampala,Central,7,2023,Jul 2023,236535,570495,99800,79582,100,200,94,141,80,131,565,446,27,8400,67,44,8,53955,41983,17101,98063,64269,37119,113269
Uganda,Kampala,Central,8,2023,Aug 2023,331246,778609,133737,70408,150,200,126,152,109,147,712,664,27,8400,72,45,11,39132,87550,66517,80317,56540,44970,113269
Uganda,Kampala,Central,9,2023,Sep 2023,254945,512424,128005,80036,200,200,184,176,159,160,862,651,27,8400,67,46,10,11464,13493,9438,84958,64977,49165,113269
Uganda,Kampala,Central,10,2023,Oct 2023,226182,483557,112028,24047,150,100,148,97,123,95,920,706,27,8400,70,44,9,46661,74868,31298,32810,19023,9603,113269
Uganda,Kampala,Central,11,2023,Nov 2023,435950,919333,125224,22393,200,150,152,125,140,115,637,567,27,8400,72,45,10,37074,21145,15007,32860,18415,9965,113269
Uganda,Kampala,Central,12,2023,Dec 2023,397069,861587,112510,51446,150,200,142,185,115,178,649,494,27,8400,71,45,9,37946,81428,44620,67743,40195,31155,113269
Uganda,Kampala,Nakawa,1,2023,Jan 2023,236254,527974,20383,49624,150,200,150,186,147,170,595,589,27,1242,24,31,5,10457,60668,47476,53815,39943,25601,24884
Uganda,Kampala,Nakawa,2,2023,Feb 2023,300363,619584,24044,82780,100,150,78,131,66,118,869,495,27,1242,27,32,2,6993,146732,65643,87160,64415,51122,24884
Uganda,Kampala,Nakawa,3,2023,Mar 2023,399148,803787,21981,42865,150,100,126,85,101,77,766,396,27,1242,25,29,3,3010,123072,60599,60865,33726,22983,24884
Uganda,Kampala,Nakawa,4,2023,Apr 2023,367438,810132,24958,44928,150,100,107,79,103,73,557,549,27,1242,23,29,3,5143,36971,28688,62421,35507,24864,24884
Uganda,Kampala,Nakawa,5,2023,May 2023,347693,789922,22137,21645,150,100,123,75,114,66,674,529,27,1242,28,29,3,7713,127542,91428,26533,17839,11626,24884
Uganda,Kampala,Nakawa,6,2023,Jun 2023,496543,1113338,19088,47481,200,150,165,134,156,125,668,592,27,1242,23,32,4,8864,109558,54427,64810,37320,24141,24884
Uganda,Kampala,Nakawa,7,2023,Jul 2023,276201,622723,20995,60477,100,100,88,77,74,66,565,446,27,1242,24,30,4,4992,73928,31094,73257,48979,37097,24884
Uganda,Kampala,Nakawa,8,2023,Aug 2023,342949,726123,22470,6036,200,100,191,71,173,66,712,664,27,1242,25,29,5,10536,20089,13574,9368,4878,3301,24884
Uganda,Kampala,Nakawa,9,2023,Sep 2023,311731,723963,26098,59141,200,200,177,154,144,127,862,651,27,1242,27,30,6,4905,149243,112523,65819,45642,33564,24884
Uganda,Kampala,Nakawa,10,2023,Oct 2023,259835,554879,22872,76465,100,100,94,79,85,76,920,706,27,1242,27,31,6,10586,59238,25749,77946,59185,44812,24884
Uganda,Kampala,Nakawa,11,2023,Nov 2023,111254,236595,25320,52159,100,200,76,145,74,119,637,567,27,1242,24,29,2,8957,77569,43975,57816,41031,25895,24884
Uganda,Kampala,Nakawa,12,2023,Dec 2023,255934,559836,24325,33406,150,200,118,151,117,140,649,494,27,1242,24,32,3,3899,98311,39749,40585,25760,19205,24884
Uganda,Kampala,Kawempe,1,2023,Jan 2023,101898,221519,160005,65271,100,150,86,127,86,120,595,589,27,13572,47,27,9,43919,58919,29967,71692,51042,31624,206628
Uganda,Kampala,Kawempe,2,2023,Feb 2023,457340,994785,188796,14484,200,150,181,145,166,135,869,495,27,13572,47,24,9,41734,19719,11362,19061,11270,8856,206628
Uganda,Kampala,Kawempe,3,2023,Mar 2023,118228,268352,232080,93422,200,200,193,149,163,148,766,396,27,13572,42,25,9,73983,52493,25237,98333,75373,55058,206628
Uganda,Kampala,Kawempe,4,2023,Apr 2023,223690,448473,203889,63212,200,200,172,163,146,145,557,549,27,13572,45,27,7,77086,10090,4207,88946,51965,30057,206628
Uganda,Kampala,Kawempe,5,2023,May 2023,365719,852033,226889,24431,100,150,74,142,62,142,674,529,27,13572,44,27,6,85290,108396,69015,34701,20290,12394,206628
Uganda,Kampala,Kawempe,6,2023,Jun 2023,382752,841583,195027,17695,200,150,174,135,148,114,668,592,27,13572,44,26,10,70939,22283,10207,24849,14035,10783,206628
Uganda,Kampala,Kawempe,7,2023,Jul 2023,293631,655247,160692,8800,150,200,123,143,121,120,565,446,27,13572,45,27,9,29369,137160,65005,11832,7056,4203,206628
Uganda,Kampala,Kawempe,8,2023,Aug 2023,456297,1062414,215965,53804,150,150,145,106,134,89,712,664,27,13572,44,27,8,23983,98342,61199,81139,42070,23287,206628
Uganda,Kampala,Kawempe,9,2023,Sep 2023,203035,502602,196168,80060,200,150,185,106,158,104,862,651,27,13572,45,26,9,21259,145250,73105,95781,63115,32048,206628
Uganda,Kampala,Kawempe,10,2023,Oct 2023,407084,939156,196883,23061,100,100,78,95,72,80,920,706,27,13572,47,24,6,86545,44062,24765,33939,18062,10854,206628
Uganda,Kampala,Kawempe,11,2023,Nov 2023,180142,376039,188714,89313,100,200,95,179,91,156,637,567,27,13572,45,26,8,41129,99477,54970,96075,70906,46368,206628
Uganda,Kampala,Kawempe,12,2023,Dec 2023,161532,385337,199846,29992,150,100,134,76,131,69,649,494,27,13572,43,27,8,32386,24710,13779,30890,23129,13117,206628
Uganda,Kampala,Rubaga,1,2024,Jan 2024,370333,865612,132131,47328,200,100,191,85,190,71,621,409,35,9756,70,37,3,48289,142022,62437,72379,36706,25571,159734
Uganda,Kampala,Rubaga,2,2024,Feb 2024,155891,339528,152341,36387,200,100,146,79,117,66,956,478,35,9756,68,36,1,17916,42669,18581,43524,28983,19500,159734
Uganda,Kampala,Rubaga,3,2024,Mar 2024,158037,345699,162680,32550,200,100,167,81,137,79,646,443,35,9756,68,37,4,68145,113150,83848,40998,26662,18399,159734
Uganda,Kampala,Rubaga,4,2024,Apr 2024,178561,387104,132730,40290,100,150,85,113,74,102,883,765,35,9756,66,34,4,50696,55810,34246,44130,32278,24290,159734
Uganda,Kampala,Rubaga,5,2024,May 2024,159214,335774,172781,57024,100,200,96,178,84,160,604,498,35,9756,70,34,2,54251,149436,108607,78997,45015,34200,159734
Uganda,Kampala,Rubaga,6,2024,Jun 2024,395522,806467,153873,53678,200,200,188,154,166,136,555,437,35,9756,66,36,3,43091,58858,36044,85502,43304,22719,159734
Uganda,Kampala,Rubaga,7,2024,Jul 2024,436975,928700,170127,32548,150,200,136,159,119,139,893,614,35,9756,65,34,1,52918,78304,62394,49425,25094,14497,159734
Uganda,Kampala,Rubaga,8,2024,Aug 2024,300592,719877,174707,15039,150,150,128,142,120,127,667,532,35,9756,68,37,2,53629,10162,4559,22239,12284,8017,159734
Uganda,Kampala,Rubaga,9,2024,Sep 2024,310425,748914,138080,32430,150,200,120,155,116,139,982,782,35,9756,68,35,5,38811,43343,18898,50252,26787,14373,159734
Uganda,Kampala,Rubaga,10,2024,Oct 2024,372495,893745,178613,23658,150,200,112,142,95,138,954,663,35,9756,68,36,3,47947,56563,35167,29542,19637,14067,159734
Uganda,Kampala,Rubaga,11,2024,Nov 2024,319087,767206,146843,33351,200,200,187,154,184,149,702,687,35,9756,65,36,1,36933,138400,68559,42939,26736,16454,159734
Uganda,Kampala,Rubaga,12,2024,Dec 2024,499029,1208852,141141,55325,150,150,112,131,97,110,703,370,35,9756,66,34,3,74426,116821,58616,80022,45560,33987,159734
Uganda,Kampala,Central,1,2024,Jan 2024,323144,651988,92509,32089,100,150,99,109,83,99,621,409,35,5879,71,49,5,25377,34229,19249,32538,25242,14843,119519
Uganda,Kampala,Central,2,2024,Feb 2024,359844,788735,94201,42066,200,200,171,158,148,139,956,478,35,5879,72,48,4,35460,48485,25410,62550,32494,17504,119519
Uganda,Kampala,Central,3,2024,Mar 2024,409335,821929,100162,84443,150,150,142,144,117,132,646,443,35,5879,72,48,4,47619,133079,76319,97691,65435,47197,119519
Uganda,Kampala,Central,4,2024,Apr 2024,112204,237263,96009,21731,200,100,177,75,159,74,883,765,35,5879,73,51,7,36233,101198,72226,29598,17235,13096,119519
Uganda,Kampala,Central,5,2024,May 2024,155576,331786,124183,44901,100,200,98,185,80,179,604,498,35,5879,69,49,6,15452,135657,94133,64633,35193,23641,119519
Uganda,Kampala,Central,6,2024,Jun 2024,177725,399159,109731,74621,100,200,99,172,80,139,555,437,35,5879,69,51,8,25855,80744,39249,83621,61016,39472,119519
Uganda,Kampala,Central,7,2024,Jul 2024,174780,436036,132022,62157,100,150,92,109,91,106,893,614,35,5879,70,51,5,55135,28109,17085,88726,50086,33511,119519
Uganda,Kampala,Central,8,2024,Aug 2024,392356,950787,125333,25857,150,200,136,144,116,134,667,532,35,5879,68,48,8,56991,84919,39976,35096,21520,16919,119519
Uganda,Kampala,Central,9,2024,Sep 2024,488821,1039302,127908,72121,100,200,90,173,84,169,982,782,35,5879,70,48,5,40406,73113,31393,74133,55942,35807,119519
Uganda,Kampala,Central,10,2024,Oct 2024,454863,991845,108832,58360,150,150,116,139,108,136,954,663,35,5879,71,51,6,47354,130308,95428,69619,47094,32750,119519
Uganda,Kampala,Central,11,2024,Nov 2024,438467,889822,100012,29379,200,100,177,95,153,83,702,687,35,5879,70,49,6,40853,78884,55293,32746,23624,18283,119519
Uganda,Kampala,Central,12,2024,Dec 2024,127326,279851,96326,54226,150,150,122,144,111,134,703,370,35,5879,68,51,6,45401,63841,42411,67283,43715,34521,119519
Uganda,Kampala,Nakawa,1,2024,Jan 2024,493653,1142489,32159,8610,100,150,85,126,84,114,621,409,35,2342,51,24,11,12608,120844,58848,9008,6631,4096,26405
Uganda,Kampala,Nakawa,2,2024,Feb 2024,203544,464782,38406,87606,200,200,151,177,138,142,956,478,35,2342,51,25,8,4877,80989,54374,88716,69572,40848,26405
Uganda,Kampala,Nakawa,3,2024,Mar 2024,417941,1018334,29253,4236,200,150,157,124,157,110,646,443,35,2342,56,22,9,9127,133078,95921,5941,3286,2251,26405
Uganda,Kampala,Nakawa,4,2024,Apr 2024,297498,711832,36036,58012,100,200,78,151,75,128,883,765,35,2342,56,23,12,3696,139233,65834,67947,46779,28431,26405
Uganda,Kampala,Nakawa,5,2024,May 2024,194678,392907,33632,16665,150,200,109,189,101,161,604,498,35,2342,54,25,11,6229,49648,38942,22641,12987,9019,26405
Uganda,Kampala,Nakawa,6,2024,Jun 2024,132292,265438,39356,40994,100,100,76,72,74,69,555,437,35,2342,55,24,12,4295,41953,23284,42644,32379,21036,26405
Uganda,Kampala,Nakawa,7,2024,Jul 2024,238751,556903,29880,11004,100,200,81,194,68,188,893,614,35,2342,53,22,11,4941,123730,79699,14539,8722,6491,26405
Uganda,Kampala,Nakawa,8,2024,Aug 2024,397055,862934,34095,16422,200,100,164,89,153,89,667,532,35,2342,52,23,8,3133,54802,22714,18742,13083,10108,26405
Uganda,Kampala,Nakawa,9,2024,Sep 2024,375264,797877,32835,38729,100,100,94,76,85,63,982,782,35,2342,54,25,8,10769,133248,68216,48740,31467,16179,26405
Uganda,Kampala,Nakawa,10,2024,Oct 2024,260194,592288,35226,50405,200,100,153,74,143,73,954,663,35,2342,54,22,8,5157,123277,76671,65966,41661,27584,26405
Uganda,Kampala,Nakawa,11,2024,Nov 2024,416434,1022176,27606,79830,200,150,148,117,129,117,702,687,35,2342,56,22,10,3203,132652,100181,92368,64195,39121,26405
Uganda,Kampala,Nakawa,12,2024,Dec 2024,249750,561902,32136,38837,100,200,89,156,74,142,703,370,35,2342,54,23,9,11271,29236,17297,49175,31730,19361,26405
Uganda,Kampala,Kawempe,1,2024,Jan 2024,143243,296806,241023,79904,150,150,129,131,129,126,621,409,35,15783,14,38,2,50223,23089,15240,79162,61764,34049,218822
Uganda,Kampala,Kawempe,2,2024,Feb 2024,444272,982091,226093,21500,200,200,196,190,165,158,956,478,35,15783,16,38,0,52503,34057,17127,31734,17178,12689,218822
Uganda,Kampala,Kawempe,3,2024,Mar 2024,127015,294542,254902,66698,150,100,113,98,106,89,646,443,35,15783,17,40,0,76898,38311,29411,91898,54160,42428,218822
Uganda,Kampala,Kawempe,4,2024,Apr 2024,212372,433530,214861,35791,150,100,132,84,113,81,883,765,35,15783,15,41,1,42560,2689,1970,50148,29034,17360,218822
Uganda,Kampala,Kawempe,5,2024,May 2024,190527,383554,270294,36866,200,150,158,118,127,95,604,498,35,15783,15,38,2,74798,121168,52012,38908,30464,20483,218822
Uganda,Kampala,Kawempe,6,2024,Jun 2024,314271,690529,290005,13730,150,100,118,73,110,60,555,437,35,15783,16,41,3,88365,71976,34563,17767,11156,7246,218822
Uganda,Kampala,Kawempe,7,2024,Jul 2024,174287,410143,259002,46466,150,100,107,74,107,72,893,614,35,15783,13,39,1,86165,93219,57389,60855,38207,22895,218822
