date_YYMMDD,source,production_m3,service_hours,country,
2020/10/05,Dwangwa river,25767.00,21.56,Malawi,
2020/10/06,Lilongwe river,24155.00,20.31,Malawi,
2020/10/07,Dwangwa river,20438.00,20.80,Malawi,
2020/10/08,Lilongwe river,22561.00,20.68,Malawi,
2020/10/09,Lilongwe river,18926.00,20.91,Malawi,
2020/10/10,Dwangwa river,21676.00,20.37,Malawi,
2020/10/11,Dwangwa river,19464.00,20.72,Malawi,
2020/10/12,Lilongwe river,22837.00,16.43,Malawi,
2020/10/13,Lilongwe river,20862.00,18.23,Malawi,
2020/10/14,Lilongwe river,22407.00,23.83,Malawi,
2020/10/15,Lilongwe river,23788.00,23.49,Malawi,
2020/10/16,Lilongwe river,20760.00,23.95,Malawi,
2020/10/17,Dwangwa river,26980.00,23.81,Malawi,
2020/10/18,Dwangwa river,24446.00,21.90,Malawi,
2020/10/19,Lilongwe river,19386.00,19.20,Malawi,
2020/10/20,Dwangwa river,22552.00,22.58,Malawi,
2020/10/21,Lilongwe river,17944.00,20.47,Malawi,
2020/10/22,Dwangwa river,21370.00,21.71,Malawi,
2020/10/23,Lilongwe river,20502.00,23.84,Malawi,
2020/10/24,Dwangwa river,25349.00,14.58,Malawi,
2020/10/25,Dwangwa river,22771.00,21.84,Malawi,
2020/10/26,Dwangwa river,24548.00,20.39,Malawi,
2020/10/27,Dwangwa river,22164.00,21.97,Malawi,
2020/10/28,Dwangwa river,20569.00,21.67,Malawi,
2020/10/29,Lilongwe river,20058.00,18.80,Malawi,
2020/10/30,Lilongwe river,22968.00,22.12,Malawi,
2020/10/31,Dwangwa river,22591.00,23.37,Malawi,
2020/11/01,Dwangwa river,18382.00,19.56,Malawi,
2020/11/02,Lilongwe river,20936.00,20.46,Malawi,
2020/11/03,Dwangwa river,24792.00,20.63,Malawi,
2020/11/04,Lilongwe river,23152.00,23.39,Malawi,
2020/11/05,Lilongwe river,24375.00,21.32,Malawi,
2020/11/06,Lilongwe river,22840.00,22.68,Malawi,
2020/11/07,Lilongwe river,21639.00,22.09,Malawi,
2020/11/08,Lilongwe river,21216.00,22.50,Malawi,
2020/11/09,Dwangwa river,22530.00,23.10,Malawi,
2020/11/10,Lilongwe river,23646.00,22.89,Malawi,
2020/11/11,Lilongwe river,22151.00,23.65,Malawi,
2020/11/12,Lilongwe river,22083.00,23.65,Malawi,
2020/11/13,Dwangwa river,22702.00,21.50,Malawi,
2020/11/14,Lilongwe river,24186.00,20.82,Malawi,
2020/11/15,Lilongwe river,24688.00,23.54,Malawi,
2020/11/16,Lilongwe river,21207.00,20.56,Malawi,
2020/11/17,Dwangwa river,20728.00,22.47,Malawi,
2020/11/18,Lilongwe river,21731.00,23.91,Malawi,
2020/11/19,Dwangwa river,26308.00,23.34,Malawi,
2020/11/20,Dwangwa river,22190.00,20.14,Malawi,
2020/11/21,Lilongwe river,21722.00,21.71,Malawi,
2020/11/22,Lilongwe river,24325.00,23.44,Malawi,
2020/11/23,Dwangwa river,26530.00,14.86,Malawi,
2020/11/24,Dwangwa river,21047.00,23.64,Malawi,
2020/11/25,Lilongwe river,17877.00,21.75,Malawi,
2020/11/26,Lilongwe river,24315.00,23.14,Malawi,
2020/11/27,Dwangwa river,23769.00,22.13,Malawi,
2020/11/28,Lilongwe river,19006.00,19.76,Malawi,
2020/11/29,Lilongwe river,21965.00,23.47,Malawi,
2020/11/30,Lilongwe river,21499.00,22.95,Malawi,
2020/12/01,Lilongwe river,22053.00,20.78,Malawi,
2020/12/02,Lilongwe river,20690.00,22.65,Malawi,
2020/12/03,Lilongwe river,23718.00,22.18,Malawi,
2020/12/04,Lilongwe river,20231.00,21.97,Malawi,
2020/12/05,Lilongwe river,21685.00,15.95,Malawi,
2020/12/06,Lilongwe river,23372.00,21.63,Malawi,
2020/12/07,Lilongwe river,22331.00,21.12,Malawi,
2020/12/08,Lilongwe river,22357.00,20.23,Malawi,
2020/12/09,Dwangwa river,19829.00,18.33,Malawi,
2020/12/10,Dwangwa river,23405.00,22.70,Malawi,
2020/12/11,Dwangwa river,23726.00,23.08,Malawi,
2020/12/12,Lilongwe river,26943.00,22.60,Malawi,
2020/12/13,Lilongwe river,18713.00,19.73,Malawi,
2020/12/14,Lilongwe river,24446.00,23.85,Malawi,
2020/12/15,Lilongwe river,25686.00,21.40,Malawi,
2020/12/16,Lilongwe river,20394.00,20.78,Malawi,
2020/12/17,Lilongwe river,24239.00,22.38,Malawi,
2020/12/18,Lilongwe river,22841.00,20.91,Malawi,
2020/12/19,Dwangwa river,23932.00,20.32,Malawi,
2020/12/20,Lilongwe river,23865.00,23.34,Malawi,
2020/12/21,Lilongwe river,21371.00,22.60,Malawi,
2020/12/22,Lilongwe river,26323.00,23.64,Malawi,
2020/12/23,Lilongwe river,18928.00,18.55,Malawi,
2020/12/24,Lilongwe river,22842.00,20.19,Malawi,
2020/12/25,Lilongwe river,26103.00,21.33,Malawi,
2020/12/26,Lilongwe river,21178.00,22.07,Malawi,
2020/12/27,Dwangwa river,21092.00,23.59,Malawi,
2020/12/28,Dwangwa river,23402.00,23.19,Malawi,
2020/12/29,Lilongwe river,23592.00,23.31,Malawi,
2020/12/30,Dwangwa river,20902.00,21.43,Malawi,
2020/12/31,Lilongwe river,22205.00,23.95,Malawi,
2021/01/01,Lilongwe river,20632.00,20.88,Malawi,
2021/01/02,Dwangwa river,21833.00,23.40,Malawi,
2021/01/03,Dwangwa river,24091.00,11.82,Malawi,
2021/01/04,Lilongwe river,24570.00,20.42,Malawi,
2021/01/05,Dwangwa river,22731.00,20.14,Malawi,
2021/01/06,Dwangwa river,22879.00,21.33,Malawi,
2021/01/07,Lilongwe river,26551.00,21.02,Malawi,
2021/01/08,Dwangwa river,21282.00,21.99,Malawi,
2021/01/09,Lilongwe river,24982.00,21.89,Malawi,
2021/01/10,Dwangwa river,23624.00,21.18,Malawi,
2021/01/11,Lilongwe river,23037.00,22.61,Malawi,
2021/01/12,Lilongwe river,18981.00,20.15,Malawi,
2021/01/13,Dwangwa river,38321.00,23.96,Malawi,
2021/01/14,Dwangwa river,21877.00,21.78,Malawi,
2021/01/15,Dwangwa river,22539.00,20.14,Malawi,
2021/01/16,Lilongwe river,20609.00,20.32,Malawi,
2021/01/17,Dwangwa river,19482.00,19.73,Malawi,
2021/01/18,Lilongwe river,26326.00,16.65,Malawi,
2021/01/19,Lilongwe river,22297.00,22.04,Malawi,
2021/01/20,Lilongwe river,18813.00,19.51,Malawi,
2021/01/21,Dwangwa river,22033.00,21.96,Malawi,
2021/01/22,Dwangwa river,23101.00,20.16,Malawi,
2021/01/23,Lilongwe river,21131.00,23.95,Malawi,
2021/01/24,Dwangwa river,21312.00,21.88,Malawi,
2021/01/25,Lilongwe river,21336.00,21.57,Malawi,
2021/01/26,Dwangwa river,24611.00,21.50,Malawi,
2021/01/27,Dwangwa river,23697.00,20.39,Malawi,
2021/01/28,Dwangwa river,20898.00,23.07,Malawi,
2021/01/29,Dwangwa river,20537.00,21.39,Malawi,
2021/01/30,Lilongwe river,24794.00,21.41,Malawi,
2021/01/31,Dwangwa river,22713.00,23.93,Malawi,
2021/02/01,Dwangwa river,20162.00,22.51,Malawi,
2021/02/02,Dwangwa river,24072.00,21.15,Malawi,
2021/02/03,Lilongwe river,22789.00,23.34,Malawi,
2021/02/04,Lilongwe river,23619.00,23.02,Malawi,
2021/02/05,Lilongwe river,21607.00,21.43,Malawi,
2021/02/06,Dwangwa river,21673.00,17.72,Malawi,
2021/02/07,Lilongwe river,21623.00,23.84,Malawi,
2021/02/08,Dwangwa river,23449.00,22.18,Malawi,
2021/02/09,Dwangwa river,19585.00,21.94,Malawi,
2021/02/10,Lilongwe river,24894.00,22.56,Malawi,
2021/02/11,Dwangwa river,25022.00,22.95,Malawi,
2021/02/12,Lilongwe river,17706.00,21.39,Malawi,
2021/02/13,Lilongwe river,21739.00,20.10,Malawi,
2021/02/14,Lilongwe river,20003.00,20.88,Malawi,
2021/02/15,Dwangwa river,21313.00,21.61,Malawi,
2021/02/16,Lilongwe river,22214.00,23.66,Malawi,
2021/02/17,Lilongwe river,20458.00,23.01,Malawi,
2021/02/18,Lilongwe river,33271.00,21.65,Malawi,
2021/02/19,Dwangwa river,20426.00,22.73,Malawi,
2021/02/20,Lilongwe river,23410.00,20.72,Malawi,
2021/02/21,Dwangwa river,25166.00,20.61,Malawi,
2021/02/22,Lilongwe river,20936.00,20.10,Malawi,
2021/02/23,Lilongwe river,22468.00,21.68,Malawi,
2021/02/24,Dwangwa river,21228.00,22.85,Malawi,
2021/02/25,Dwangwa river,25433.00,20.01,Malawi,
2021/02/26,Lilongwe river,21813.00,21.74,Malawi,
2021/02/27,Dwangwa river,22106.00,22.90,Malawi,
2021/02/28,Dwangwa river,18849.00,20.92,Malawi,
2021/03/01,Lilongwe river,26244.00,23.59,Malawi,
2021/03/02,Lilongwe river,21653.00,20.68,Malawi,
2021/03/03,Lilongwe river,23130.00,20.26,Malawi,
2021/03/04,Dwangwa river,21443.00,15.73,Malawi,
2021/03/05,Dwangwa river,26990.00,23.37,Malawi,
2021/03/06,Dwangwa river,23237.00,21.38,Malawi,
2021/03/07,Dwangwa river,22906.00,23.40,Malawi,
2021/03/08,Lilongwe river,20809.00,22.86,Malawi,
2021/03/09,Dwangwa river,23199.00,20.51,Malawi,
2021/03/10,Dwangwa river,21127.00,20.03,Malawi,
2021/03/11,Dwangwa river,23431.00,23.30,Malawi,
2021/03/12,Lilongwe river,19474.00,20.75,Malawi,
2021/03/13,Dwangwa river,25982.00,22.04,Malawi,
2021/03/14,Lilongwe river,23347.00,23.98,Malawi,
2021/03/15,Dwangwa river,21831.00,23.22,Malawi,
2021/03/16,Lilongwe river,24572.00,20.10,Malawi,
2021/03/17,Lilongwe river,27707.00,21.66,Malawi,
2021/03/18,Lilongwe river,22089.00,22.69,Malawi,
2021/03/19,Dwangwa river,23940.00,22.82,Malawi,
2021/03/20,Lilongwe river,24029.00,22.14,Malawi,
2021/03/21,Dwangwa river,21124.00,21.45,Malawi,
2021/03/22,Lilongwe river,20191.00,23.96,Malawi,
2021/03/23,Lilongwe river,24944.00,23.82,Malawi,
2021/03/24,Dwangwa river,28880.00,22.48,Malawi,
2021/03/25,Lilongwe river,20831.00,22.75,Malawi,
2021/03/26,Lilongwe river,20582.00,16.35,Malawi,
2021/03/27,Lilongwe river,19869.00,21.53,Malawi,
2021/03/28,Lilongwe river,22657.00,23.23,Malawi,
2021/03/29,Lilongwe river,23541.00,22.21,Malawi,
2021/03/30,Lilongwe river,23232.00,23.07,Malawi,
2021/03/31,Lilongwe river,20455.00,21.30,Malawi,
2021/04/01,Dwangwa river,23795.00,22.03,Malawi,
2021/04/02,Lilongwe river,23091.00,23.09,Malawi,
2021/04/03,Lilongwe river,19912.00,21.20,Malawi,
2021/04/04,Dwangwa river,24577.00,23.18,Malawi,
2021/04/05,Lilongwe river,24006.00,22.29,Malawi,
2021/04/06,Lilongwe river,23797.00,23.41,Malawi,
2021/04/07,Dwangwa river,22430.00,23.21,Malawi,
2021/04/08,Lilongwe river,21362.00,22.78,Malawi,
2021/04/09,Dwangwa river,22001.00,22.96,Malawi,
2021/04/10,Dwangwa river,22723.00,20.37,Malawi,
2021/04/11,Dwangwa river,22351.00,21.80,Malawi,
2021/04/12,Lilongwe river,20439.00,22.67,Malawi,
2021/04/13,Lilongwe river,20119.00,23.47,Malawi,
2021/04/14,Dwangwa river,23489.00,23.45,Malawi,
2021/04/15,Dwangwa river,23716.00,21.59,Malawi,
2021/04/16,Lilongwe river,22175.00,22.54,Malawi,
2021/04/17,Dwangwa river,24553.00,22.04,Malawi,
2021/04/18,Lilongwe river,25272.00,21.10,Malawi,
2021/04/19,Dwangwa river,19669.00,18.99,Malawi,
2021/04/20,Lilongwe river,21195.00,10.02,Malawi,
2021/04/21,Lilongwe river,18605.00,20.69,Malawi,
2021/04/22,Dwangwa river,25339.00,22.42,Malawi,
2021/04/23,Dwangwa river,21232.00,21.54,Malawi,
2021/04/24,Dwangwa river,21687.00,21.85,Malawi,
2021/04/25,Dwangwa river,21988.00,22.01,Malawi,
2021/04/26,Lilongwe river,21801.00,22.66,Malawi,
2021/04/27,Lilongwe river,20805.00,21.46,Malawi,
2021/04/28,Dwangwa river,22235.00,22.49,Malawi,
2021/04/29,Dwangwa river,19805.00,17.86,Malawi,
2021/04/30,Lilongwe river,22947.00,23.05,Malawi,
2021/05/01,Lilongwe river,20276.00,20.50,Malawi,
2021/05/02,Dwangwa river,21456.00,22.29,Malawi,
2021/05/03,Lilongwe river,20375.00,10.92,Malawi,
2021/05/04,Dwangwa river,21093.00,20.54,Malawi,
2021/05/05,Lilongwe river,23681.00,20.78,Malawi,
2021/05/06,Dwangwa river,23225.00,20.70,Malawi,
2021/05/07,Lilongwe river,23063.00,22.82,Malawi,
2021/05/08,Lilongwe river,21687.00,20.97,Malawi,
2021/05/09,Dwangwa river,23793.00,20.55,Malawi,
2021/05/10,Dwangwa river,20441.00,20.91,Malawi,
2021/05/11,Lilongwe river,18185.00,18.88,Malawi,
2021/05/12,Lilongwe river,22797.00,21.78,Malawi,
2021/05/13,Lilongwe river,23320.00,22.81,Malawi,
2021/05/14,Lilongwe river,19475.00,19.17,Malawi,
2021/05/15,Lilongwe river,23852.00,17.02,Malawi,
2021/05/16,Lilongwe river,23246.00,22.18,Malawi,
2021/05/17,Dwangwa river,24258.00,22.62,Malawi,
2021/05/18,Dwangwa river,25311.00,21.00,Malawi,
2021/05/19,Lilongwe river,25811.00,22.16,Malawi,
2021/05/20,Lilongwe river,15993.00,18.48,Malawi,
2021/05/21,Dwangwa river,23731.00,21.31,Malawi,
2021/05/22,Dwangwa river,21503.00,23.83,Malawi,
2021/05/23,Lilongwe river,20178.00,23.90,Malawi,
2021/05/24,Lilongwe river,25772.00,23.80,Malawi,
2021/05/25,Dwangwa river,23925.00,21.05,Malawi,
2021/05/26,Lilongwe river,26780.00,20.27,Malawi,
2021/05/27,Lilongwe river,22396.00,21.96,Malawi,
2021/05/28,Dwangwa river,26410.00,23.88,Malawi,
2021/05/29,Lilongwe river,23455.00,21.77,Malawi,
2021/05/30,Lilongwe river,21124.00,21.94,Malawi,
2021/05/31,Dwangwa river,22582.00,22.64,Malawi,
2021/06/01,Dwangwa river,23058.00,20.73,Malawi,
2021/06/02,Dwangwa river,23685.00,20.63,Malawi,
2021/06/03,Lilongwe river,22308.00,21.67,Malawi,
2021/06/04,Dwangwa river,21110.00,23.45,Malawi,
2021/06/05,Dwangwa river,22131.00,22.95,Malawi,
2021/06/06,Dwangwa river,26247.00,22.43,Malawi,
2021/06/07,Lilongwe river,24631.00,21.08,Malawi,
2021/06/08,Lilongwe river,19878.00,20.42,Malawi,
2021/06/09,Dwangwa river,24081.00,21.48,Malawi,
2021/06/10,Dwangwa river,21212.00,22.26,Malawi,
2021/06/11,Dwangwa river,21568.00,20.97,Malawi,
2021/06/12,Dwangwa river,23875.00,20.11,Malawi,
2021/06/13,Lilongwe river,25629.00,20.62,Malawi,
2021/06/14,Dwangwa river,23249.00,20.83,Malawi,
2021/06/15,Lilongwe river,23778.00,20.41,Malawi,
2021/06/16,Lilongwe river,22322.00,21.81,Malawi,
2021/06/17,Dwangwa river,22418.00,22.89,Malawi,
2021/06/18,Lilongwe river,20275.00,22.95,Malawi,
2021/06/19,Lilongwe river,20796.00,21.87,Malawi,
2021/06/20,Dwangwa river,21630.00,20.04,Malawi,
2021/06/21,Lilongwe river,21953.00,21.11,Malawi,
2021/06/22,Lilongwe river,23024.00,22.43,Malawi,
2021/06/23,Dwangwa river,22689.00,21.97,Malawi,
2021/06/24,Dwangwa river,20859.00,22.01,Malawi,
2021/06/25,Lilongwe river,22633.00,23.12,Malawi,
2021/06/26,Dwangwa river,21834.00,22.82,Malawi,
2021/06/27,Lilongwe river,20749.00,20.60,Malawi,
2021/06/28,Lilongwe river,26090.00,23.61,Malawi,
2021/06/29,Dwangwa river,20479.00,20.36,Malawi,
2021/06/30,Dwangwa river,19303.00,18.75,Malawi,
2021/07/01,Dwangwa river,22942.00,23.09,Malawi,
2021/07/02,Dwangwa river,25886.00,23.05,Malawi,
2021/07/03,Dwangwa river,22171.00,23.26,Malawi,
2021/07/04,Dwangwa river,21490.00,21.13,Malawi,
2021/07/05,Dwangwa river,24528.00,23.18,Malawi,
2021/07/06,Lilongwe river,23123.00,22.93,Malawi,
2021/07/07,Dwangwa river,25193.00,22.86,Malawi,
2021/07/08,Lilongwe river,19006.00,21.76,Malawi,
2021/07/09,Dwangwa river,24957.00,20.89,Malawi,
2021/07/10,Lilongwe river,24706.00,23.31,Malawi,
2021/07/11,Lilongwe river,22092.00,23.28,Malawi,
2021/07/12,Lilongwe river,19976.00,19.66,Malawi,
2021/07/13,Lilongwe river,20838.00,22.70,Malawi,
2021/07/14,Lilongwe river,19289.00,20.08,Malawi,
2021/07/15,Dwangwa river,23704.00,22.79,Malawi,
2021/07/16,Dwangwa river,24084.00,22.26,Malawi,
2021/07/17,Dwangwa river,21588.00,20.32,Malawi,
2021/07/18,Lilongwe river,21716.00,21.11,Malawi,
2021/07/19,Dwangwa river,21471.00,22.67,Malawi,
2021/07/20,Lilongwe river,19988.00,19.07,Malawi,
2021/07/21,Lilongwe river,21506.00,20.36,Malawi,
2021/07/22,Lilongwe river,21981.00,23.97,Malawi,
2021/07/23,Lilongwe river,24242.00,22.94,Malawi,
2021/07/24,Lilongwe river,22681.00,23.67,Malawi,
2021/07/25,Dwangwa river,24702.00,20.00,Malawi,
2021/07/26,Dwangwa river,23928.00,20.06,Malawi,
2021/07/27,Lilongwe river,24769.00,21.61,Malawi,
2021/07/28,Dwangwa river,23115.00,22.60,Malawi,
2021/07/29,Lilongwe river,22443.00,23.79,Malawi,
2021/07/30,Dwangwa river,17816.00,21.32,Malawi,
2021/07/31,Dwangwa river,22564.00,23.86,Malawi,
2021/08/01,Dwangwa river,20296.00,21.97,Malawi,
2021/08/02,Lilongwe river,19608.00,21.21,Malawi,
2021/08/03,Lilongwe river,22353.00,22.55,Malawi,
2021/08/04,Dwangwa river,20794.00,23.70,Malawi,
2021/08/05,Lilongwe river,21012.00,21.24,Malawi,
2021/08/06,Dwangwa river,22594.00,22.95,Malawi,
2021/08/07,Dwangwa river,20738.00,21.08,Malawi,
2021/08/08,Dwangwa river,22391.00,14.75,Malawi,
2021/08/09,Lilongwe river,22510.00,21.16,Malawi,
2021/08/10,Lilongwe river,19917.00,21.51,Malawi,
2021/08/11,Lilongwe river,20123.00,19.67,Malawi,
2021/08/12,Lilongwe river,22742.00,23.24,Malawi,
2021/08/13,Dwangwa river,31448.00,21.43,Malawi,
2021/08/14,Lilongwe river,23331.00,20.49,Malawi,
2021/08/15,Lilongwe river,20929.00,21.51,Malawi,
2021/08/16,Lilongwe river,23445.00,20.68,Malawi,
2021/08/17,Lilongwe river,20514.00,23.30,Malawi,
2021/08/18,Lilongwe river,19926.00,19.82,Malawi,
2021/08/19,Lilongwe river,22282.00,21.53,Malawi,
2021/08/20,Dwangwa river,21457.00,20.63,Malawi,
2021/08/21,Dwangwa river,20960.00,20.83,Malawi,
2021/08/22,Lilongwe river,18878.00,21.00,Malawi,
2021/08/23,Lilongwe river,22002.00,22.47,Malawi,
2021/08/24,Lilongwe river,21005.00,21.79,Malawi,
2021/08/25,Dwangwa river,20515.00,20.26,Malawi,
2021/08/26,Dwangwa river,22830.00,23.85,Malawi,
2021/08/27,Dwangwa river,23613.00,23.42,Malawi,
2021/08/28,Lilongwe river,22170.00,20.28,Malawi,
2021/08/29,Dwangwa river,19590.00,20.45,Malawi,
2021/08/30,Lilongwe river,21558.00,20.81,Malawi,
2021/08/31,Dwangwa river,17954.00,21.04,Malawi,
2021/09/01,Dwangwa river,20386.00,23.31,Malawi,
2021/09/02,Dwangwa river,25462.00,23.42,Malawi,
2021/09/03,Dwangwa river,23177.00,21.00,Malawi,
2021/09/04,Lilongwe river,23386.00,22.21,Malawi,
2021/09/05,Dwangwa river,23420.00,21.13,Malawi,
2021/09/06,Lilongwe river,20081.00,22.57,Malawi,
2021/09/07,Dwangwa river,20302.00,20.83,Malawi,
2021/09/08,Dwangwa river,24532.00,20.20,Malawi,
2021/09/09,Lilongwe river,23901.00,21.07,Malawi,
2021/09/10,Dwangwa river,21892.00,23.68,Malawi,
2021/09/11,Lilongwe river,22917.00,20.30,Malawi,
2021/09/12,Dwangwa river,22304.00,20.77,Malawi,
2021/09/13,Lilongwe river,20520.00,20.71,Malawi,
2021/09/14,Dwangwa river,23805.00,20.52,Malawi,
2021/09/15,Dwangwa river,21590.00,22.24,Malawi,
2021/09/16,Dwangwa river,26963.00,23.86,Malawi,
2021/09/17,Lilongwe river,21987.00,22.86,Malawi,
2021/09/18,Dwangwa river,24103.00,22.76,Malawi,
2021/09/19,Lilongwe river,23409.00,21.73,Malawi,
2021/09/20,Lilongwe river,20281.00,23.96,Malawi,
2021/09/21,Lilongwe river,21711.00,22.74,Malawi,
2021/09/22,Dwangwa river,25313.00,22.52,Malawi,
2021/09/23,Lilongwe river,22370.00,20.18,Malawi,
2021/09/24,Dwangwa river,21325.00,23.45,Malawi,
2021/09/25,Lilongwe river,22298.00,22.97,Malawi,
2021/09/26,Lilongwe river,22772.00,20.57,Malawi,
2021/09/27,Dwangwa river,25355.00,20.75,Malawi,
2021/09/28,Dwangwa river,19974.00,17.97,Malawi,
2021/09/29,Lilongwe river,21134.00,21.62,Malawi,
2021/09/30,Lilongwe river,21940.00,21.69,Malawi,
2021/10/01,Dwangwa river,18019.00,20.21,Malawi,
2021/10/02,Dwangwa river,23038.00,20.71,Malawi,
2021/10/03,Lilongwe river,22874.00,22.46,Malawi,
2021/10/04,Lilongwe river,23399.00,23.51,Malawi,
2021/10/05,Lilongwe river,23860.00,20.33,Malawi,
2021/10/06,Dwangwa river,22473.00,20.03,Malawi,
2021/10/07,Lilongwe river,26623.00,22.09,Malawi,
2021/10/08,Lilongwe river,20521.00,22.48,Malawi,
2021/10/09,Dwangwa river,22994.00,20.20,Malawi,
2021/10/10,Dwangwa river,25085.00,22.66,Malawi,
2021/10/11,Dwangwa river,20538.00,21.22,Malawi,
2021/10/12,Lilongwe river,19869.00,19.12,Malawi,
2021/10/13,Lilongwe river,29834.00,23.10,Malawi,
2021/10/14,Lilongwe river,20761.00,22.68,Malawi,
2021/10/15,Dwangwa river,21358.00,21.07,Malawi,
2021/10/16,Dwangwa river,20192.00,22.23,Malawi,
2021/10/17,Lilongwe river,22090.00,22.00,Malawi,
2021/10/18,Lilongwe river,21047.00,20.27,Malawi,
2021/10/19,Dwangwa river,21621.00,23.87,Malawi,
2021/10/20,Dwangwa river,23051.00,21.64,Malawi,
2021/10/21,Dwangwa river,22626.00,20.01,Malawi,
2021/10/22,Lilongwe river,18700.00,22.07,Malawi,
2021/10/23,Lilongwe river,24305.00,21.57,Malawi,
2021/10/24,Lilongwe river,22127.00,22.86,Malawi,
2021/10/25,Lilongwe river,18338.00,22.67,Malawi,
2021/10/26,Dwangwa river,20236.00,21.27,Malawi,
2021/10/27,Dwangwa river,20238.00,23.86,Malawi,
2021/10/28,Lilongwe river,22820.00,22.00,Malawi,
2021/10/29,Lilongwe river,20713.00,20.87,Malawi,
2021/10/30,Lilongwe river,23948.00,20.10,Malawi,
2021/10/31,Dwangwa river,18666.00,21.32,Malawi,
2021/11/01,Dwangwa river,22216.00,20.59,Malawi,
2021/11/02,Lilongwe river,21875.00,20.62,Malawi,
2021/11/03,Dwangwa river,16407.00,19.23,Malawi,
2021/11/04,Dwangwa river,20195.00,22.21,Malawi,
2021/11/05,Lilongwe river,17115.00,19.97,Malawi,
2021/11/06,Lilongwe river,20990.00,22.17,Malawi,
2021/11/07,Lilongwe river,22181.00,22.12,Malawi,
2021/11/08,Dwangwa river,23844.00,20.32,Malawi,
2021/11/09,Dwangwa river,18182.00,20.69,Malawi,
2021/11/10,Dwangwa river,21301.00,23.59,Malawi,
2021/11/11,Lilongwe river,24336.00,23.98,Malawi,
2021/11/12,Dwangwa river,23325.00,23.02,Malawi,
2021/11/13,Lilongwe river,21647.00,15.18,Malawi,
2021/11/14,Dwangwa river,26151.00,22.43,Malawi,
2021/11/15,Lilongwe river,25305.00,22.11,Malawi,
2021/11/16,Dwangwa river,26806.00,21.80,Malawi,
2021/11/17,Dwangwa river,25171.00,23.68,Malawi,
2021/11/18,Dwangwa river,25111.00,22.18,Malawi,
2021/11/19,Lilongwe river,24100.00,22.54,Malawi,
2021/11/20,Dwangwa river,23764.00,23.68,Malawi,
2021/11/21,Lilongwe river,24268.00,21.55,Malawi,
2021/11/22,Lilongwe river,25779.00,23.78,Malawi,
2021/11/23,Lilongwe river,21683.00,22.24,Malawi,
2021/11/24,Lilongwe river,24460.00,23.22,Malawi,
2021/11/25,Dwangwa river,22569.00,22.19,Malawi,
2021/11/26,Lilongwe river,23228.00,23.31,Malawi,
2021/11/27,Dwangwa river,24242.00,20.17,Malawi,
2021/11/28,Dwangwa river,23088.00,20.18,Malawi,
2021/11/29,Lilongwe river,21519.00,21.69,Malawi,
2021/11/30,Dwangwa river,22616.00,20.67,Malawi,
2021/12/01,Dwangwa river,22708.00,23.12,Malawi,
2021/12/02,Lilongwe river,25944.00,23.66,Malawi,
2021/12/03,Dwangwa river,25274.00,20.94,Malawi,
2021/12/04,Lilongwe river,19122.00,21.47,Malawi,
2021/12/05,Dwangwa river,23840.00,20.83,Malawi,
2021/12/06,Dwangwa river,25671.00,20.05,Malawi,
2021/12/07,Dwangwa river,20489.00,23.69,Malawi,
2021/12/08,Lilongwe river,26411.00,22.09,Malawi,
2021/12/09,Lilongwe river,22659.00,21.20,Malawi,
2021/12/10,Dwangwa river,23549.00,21.98,Malawi,
2021/12/11,Dwangwa river,18920.00,18.41,Malawi,
2021/12/12,Dwangwa river,20621.00,20.93,Malawi,
2021/12/13,Dwangwa river,23242.00,20.48,Malawi,
2021/12/14,Lilongwe river,23838.00,23.87,Malawi,
2021/12/15,Lilongwe river,25290.00,20.04,Malawi,
2021/12/16,Lilongwe river,23407.00,23.89,Malawi,
2021/12/17,Lilongwe river,21744.00,21.00,Malawi,
2021/12/18,Dwangwa river,18972.00,20.99,Malawi,
2021/12/19,Lilongwe river,19649.00,18.13,Malawi,
2021/12/20,Dwangwa river,20391.00,22.60,Malawi,
2021/12/21,Lilongwe river,27547.00,20.70,Malawi,
2021/12/22,Lilongwe river,25623.00,21.16,Malawi,
2021/12/23,Lilongwe river,24517.00,21.01,Malawi,
2021/12/24,Lilongwe river,22744.00,22.36,Malawi,
